track_id,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,instrumentalness,mode,key,acousticness,playlist_subgenre,rating,small_text,review
2LgVhJxRPvs9sNxMbsZPX5,0.335,130.077,0.824,lofi,-9.877,0.12,0.497,Summer Clarke,4.0,0.0547,50,devotion,Chill Lofi Study Beats,devotion,0.914,0.0,6.0,0.905,chill,8.5,The South London singer Jessie Ware is a devout realist making the most of her pop-star dreams. Her commitment to both sides of that equation is what turns her debut album into a uniquely soulful masterclass.,"To begin to understand where Jessie Ware is coming from, let's look at her stuck between an acoustic guitarist and an MPC beat pusher in the back of a London taxi. As part of the simple, self-explanatory ""Black Cab Sessions"" web series, the 27-year-old British singer recently took her place in the middle seat and proceeded to offer a nuanced live take on ""Wildest Moments"", a slyly epic ballad from her debut album, Devotion. In such tight quarters, she's not quite sure where to look-- at her bandmates, outside to the street, or directly into the camera-- her head on a controlled swivel. She's capable of blasting the back window out with her voice, which consistently strikes blue notes somewhere between Sade and Whitney, but she holds back, well-aware of her unplugged environment. The performance is seriously moving, and yet Ware lets loose a few brief grins and a slight laugh, as if to say, ""All this is quite ridiculous, don't you think?"" And that's Jessie Ware: a devout realist making the most of her pop-star dreams-- and her commitment to both sides of that equation turns Devotion into a uniquely soulful masterclass.If you've half-slept through just one episode of a reality-television singing competition over the last decade, you're probably somewhat privy to Ware's trajectory. The one-time theater kid started out as a backup singer before nearly giving up her musical aspirations to be a journalist. But then, thanks to a montage-ready twist of fate, she ended up singing lead on melodic bass producer SBTRKT's 2010 single ""Nervous"", which led to a solo label deal, which led to Ware being forced to take the spotlight. But oftentimes backup singers are off to the side for a reason, and the hard truth is that's where they will be most productive; there are only so many lead roles in the world of pop. Considering her self-described ""boringly sensible"" outlook and the doubt pinging around her brain (""I had to get past the idea of, like, 'Who gives a shit about what I'm gonna fucking write a song about?'""), Ware sounds more like a supporting player on paper. But then you hear her voice, and any and all limits start to fade into the distance.Singing over futuristic electronic tracks like ""Nervous"" and dubstep producer Joker's ""The Vision"", Ware sounded strong, but also somewhat overshadowed by the showy bleeps scurrying around her. Devotion, however, marries her natural gift with throbbing instrumentation that breathes life into every single turn of phrase or sensitive vocal embellishment. The tempos bounce lightly, the drama escalates, the synth-laden ambience cascades like so many postcard waterfalls. This is smoldering music, its smoke bewitching enough to make the original fire more or less irrelevant."
2LgVhJxRPvs9sNxMbsZPX5,0.335,130.077,0.824,lofi,-9.877,0.12,0.497,Summer Clarke,4.0,0.0547,50,devotion,Chill Lofi Study Beats,devotion,0.914,0.0,6.0,0.905,chill,8.5,"Beach House's songwriting hasn't fundamentally changed on their second record; they've simply cleaned up their sound, resulting in crisper, brighter, bolder songs that retain the Baltimore dream-pop duo's melodic sense and vibe of elegant decay.","Baltimore is as musically diverse as anywhere else, but in 2008, indie rockers associate the city with colorful, energetic music, from the expatriated Animal Collective to Dan Deacon's Wham City crew. The music of Beach House, the Baltimore-based duo of multi-instrumentalist Alex Scally and vocalist/organist Victoria Legrand, is a shadow narrative running parallel to this trend: Their delicate, lovelorn pop comes in the form of deathly waltzes and dark pastoral dirges on which Legrand sings about desire, loss, and dreams as if telling a ghost story, splitting the difference between lovely and creepy.For pristine pop, Beach House's self-titled 2006 debut was awfully raw: Legrand downplayed her classical piano and voice training in a humble negation of virtuosity. The organs sounded like something thick and coarse being pulled through a small, jagged opening; chord structures were simply suggestions; imperfections were kept intact. That balance of beauty and imprecision made inspired songs like ""Saltwater"", ""Tokyo Witch"", ""Apple Orchard"", and ""Master of None"" easy to fall in love with.The duo's songwriting hasn't fundamentally changed on Devotion; they've simply cleaned up their act. These are crisper, brighter, bolder songs, retaining Beach House's sense of elegant decay while sweeping up the debris. ""Gila"" is a funeral on a sunny day; its shimmering organs are controlled, never bleeding chaotically as they did on the debut, and are complemented by frilly but steadfast guitar. ""Turtle Island"" reaffirms Beach House's preference for simple, skeletal percussion, but its dense melody is a marked advancement. The result of this pre-spring cleaning is that Devotion lacks some of the immediate highs of the first album-- you no longer get the sense of rooting for an embattled underdog-- but winds up consistently stronger.Even though it's tidier and more streamlined, the music surrenders none of its autumnal charm, and there's still a sense of eavesdropping on a private, ongoing dialogue between Legrand and a ghost. Of course, we only get to hear her side of the story. As on the first album, which began with the words ""Love you all the time, even though you're not mine,"" she favors second-person assertions that speak of self-effacement, dependence, and sinister dream-world conversations. ""Your wish is my command,"" she intones on ""Wedding Bell"", becoming a genie in a puff of smoke. And on ""Gila"", she sings in a world-weary wheeze, ""Man, you've got a lot of jokes to tell."" But instead of the punch line, we get the sort of jarring shift that characterizes dreams: ""So you throw your baby's banners down the well.""""Invite your sister into the garden,"" she drones on the wind-up waltz ""You Came to Me"", concurrently inviting us into the murky depths of her romantic consciousness. There's a sense of latent danger in the invitation, like a siren song luring us toward sharp clusters of rock. Portals into mysterious spaces pockmark Devotion; none of them promise a way out. Perhaps this explains why an album that takes its title and concept from a superficially sweet concept has such a subtle bite: Legrand's devotion is a dungeon into which she tosses her own desires like coins into a wishing well, a one-way conduit from which only echoes return."
4gLJWrqUpHLaiDH7K276l9,0.142,84.931,0.561,lofi,-19.32,0.0967,0.37,Arlos,4.0,0.154,47,meltdown,Chill Lofi Study Beats,Meltdown,0.9,1.0,0.0,0.869,chill,7.7,"After a lo-fi debut he recorded largely by himself, Denton punk mainstay Mark Ryan (Marked Men, High Tension Wires) has assembled a mob of Texas garage staples to assist him with this robust followup.","Denton, Texas, punk mainstay Mark Ryan (Marked Men, High Tension Wires) didn't intend to take Mind Spiders out of the studio. He recorded the self-titled debut-- a collection of lo-fi garage, glam, punk, darkwave, and rock'n'roll-- largely by himself out of boredom during the Marked Men's hiatus. When people showed interest, he found it strange. Then, when he started getting requests to play some Mind Spiders festival sets, he did what Cloud Nothings and Wavves did before him: put together a band that would later accompany him in the studio. But while Dylan Baldi had three guys on Attack on Memory and Nathan Williams brought two along for King of the Beach, Ryan wrangled a veritable murderer's row of Texas garage staples for Meltdown: an additional guitarist (Stephen Svacina of Uptown Bums), a bassist (Daniel Fried of Bad Sports and Wax Museums), an organist (Peter Salisbury of Stumptone), and two drummers who play at the same time (Mike Throneberry of the Marked Men and Gregory Rutherford of High Tension Wires). Talk about everything being bigger in Texas.But the mob effect is well-placed on Meltdown, where most of the songs have enormous hooks and use the extra hands for a fuller, more powerful soundscape. The loud-quiet-loud ""Play You Out"", for example, utilizes the extra guitar well-- during the softer moments, one churns the rhythm while the other adds tinges of harmony. When it picks up speed, the extra guitar amplifies the volume, naturally, but also adds another palpable layer of power. As for the second drum set, you have to listen carefully for it-- the occasional fill or cymbal crash will hang over the album's continuous drive-- but the extra kit seems to strengthen each song's percussive backbone. That said, it's not entirely necessary to have all the extra men in the studio-- the supplementary cymbals that follow the soaring opening riff of ""Beat"" could easily be added in post. But it's an album of robust garage-punk fare, and part of the appeal is that it'll sound just as sturdy and huge live.The majority of that energy and volume is stacked right at the front of the album, the A-side brimming with anthemic riffs. It's hard to take opener ""You Are Dead"", a near perfect bit of chugging, under-two-minute power pop, off repeat. Ironically, that opening song also points to one of the biggest potential pitfalls for Ryan: Several tracks on Meltdown hold a not-so-subtle resemblance to Jay Reatard. The hooks, melodies, and even Ryan's voice are eerily similar. See ""More Than You"", which has an organ-led balladry format reminiscent of ""I'm Watching You"". That's not to say Ryan copped Jay's style so much as the two men ran in similar circles and have always had like-minded sensibilities when it comes to songwriting. (See most of Marked Men's recorded output.) And really, it's hard to complain when the songs are as exciting and over-the-top as they are at the front of Meltdown."
4gLJWrqUpHLaiDH7K276l9,0.142,84.931,0.561,lofi,-19.32,0.0967,0.37,Arlos,4.0,0.154,47,meltdown,Chill Lofi Study Beats,Meltdown,0.9,1.0,0.0,0.869,chill,6.8,"Nine months after bowing in the UK, Ash's most Americentric LP is finally released in the U.S.","Ash are unique in that the older they get, the faster and harder their material becomes. But don't let that fire-bathed, tattoo-inspiring cover art fool you: Ash are still a power-pop band. Meltdown does rock harder, and with more snarl, than any of their previous albums, but they still can't help but reveal their melodic sweet tooth. Meltdown is closest to the slick production of their most recent LP, Free All Angels, though the band's Undertones-esque charm has been shelved to make room for sharpened, arena-ready choruses. Following the success of their recent singles compilation, Meltdown sets its crosshairs precisely at the continent across the pond-- it's their most American-sounding album so far.The irony is that this album has been languishing without a stateside release for the past nine months. Hopefully, no one picked up the import sight unseen and expected to get their face melted-- despite palm-muted guitars and rollicking drums, the approach is a little more Smashing Pumpkins than Judas Priest. Most songs intermittently use heavy riffs as dressing to sneak in their sing-a-long melodies, like lead single ""Orpheus"" and ""Detonator"". Only the springy chord-thrashing of ""Clones"" befits the album's artwork, though given the convincing production from Nick Raskulinecz (Foo Fighters, System Of A Down) it would fit snugly into an American modern rock playlist. Meltdown has a cohesive sound, but takes a few dips into cliché, like the power ballad ""Starcrossed"" or the Placebo-like lyrical baiting of ""Vampire Love"".Sadly missing here is Ash's sense of vulnerability, a key element to their charm. While it's an obvious grab for North American ears, if this is anyone's first exposure to Ash, they'd be better off hunting down the group's earlier albums to understand why the band has made it this far; Meltdown is an incomplete picture of what they're capable of."
2Oz4HbXcWm8kFWptHFEUW0,0.364,123.872,0.365,soul,-11.528,0.104,0.184,Elmiene,3.0,0.046,48,anyways,Soul Coffee,Anyways,0.000753,1.0,8.0,0.834,classic,7.5,The Atlanta rapper shows off his ear for vivid imagery and counter-intuitive production on his new project.,"During his brief career, the Atlanta rapper Young Nudy has managed to stay both versatile and consistent. His demented, hypnotic rhymes, full of violence and drugs, initially made him seem a kindred spirit to his cousin 21 Savage. But just as 21 Savage has broadened his appeal, Nudy has also pushed against the borders of his trap sound. He might not boast the flash or obvious eccentricities of his peers, but the rapper born Quantavious Thomas is quietly one of the more unique artists to emerge from his city in years.His first tape, Paradise City, appeared in 2014, but his ascendance began in earnest in 2016 with his Slimeball series. Last year, he made his biggest splash yet with the feature-free surprise mixtape Faded In The Booth and Sli’merre, his collaborative project with producer wunderkind Pi’erre Bourne. The chemistry between Nudy and Pi’erre proved electric, and his new project Anyways expands on that mixtape’s jubilant bounce with some of the darker subject matter of his early work.Young Nudy's taste for experimental production helps distinguish him. The dreamy, cartoonish beat for “Blue Cheese Salad” and the stoned stupor of “A Nudy Story” add unexpected shades to Nudy’s villain mystique, while “Cap Dem” sounds like it was made for Wiz Khalifa and Curren$y rather than a trap artist. These counter-intuitive choices might be off-putting to those who prefer a murkier atmosphere with their street raps, but they keep his music feeling nimble and surprising.It helps that he raps his ass off. Anyways might be Nudy’s best technical performance, both in the variety of his flows and the calmness with which he croaks them out. On “No Go,” he manages to make giving directions to his frequent East Atlanta hangouts sound exciting. His rhymes bristle with energy, confidence, and vivid imagery (“Yellow tape surrounding you and your team/ I’m Majin Buu with the smoke, I blow the steam” he says on “Deeper Than Rap”). The trance-like quality of the production on the album lures you in, but Nudy’s commanding presence keeps you there.Anyways likely won’t drastically alter the arc of Nudy’s career or skyrocket him to success. It’s a quality street-rap record, one that should please his fans and maybe convert a few interested parties. But there’s something undeniable about the devotion with which he chisels away at his craft, like a sculptor obsessing over the curves and crevices of his work. He might never hit superstardom like some of his peers, but he keeps finding something worthwhile to say, and surprising ways to say it."
3NiL2JcFIncyshy4KOKA73,0.176,78.929,0.574,soul,-10.924,0.119,0.497,Cleo Sol,4.0,0.213,63,heaven,Soul Coffee,Go Baby,0.437,0.0,8.0,0.928,classic,7.8,"Written amid a period of intra-band tumult, Dilly Dally’s thrilling second album foregrounds frontwoman Kate Monks’ singular voice as she riffs on themes of power, sex, confidence, and self-care.","In 2009, when high school pals Kate Monks and Liz Ball moved to Toronto to chase their rock’n’roll dreams, they got identical Dilly Dally tattoos even before properly starting the band. “The artist was like, ‘I really don’t think you should get these tattoos,’” Monks recently recalled in an interview. “And we were like, ‘We’re gonna be the biggest band in the world.’ We thought we were Oasis.” In pure feeling, if not quite fame, Dilly Dally’s ambition matches that conviction.Every grain of Monks’ exhilarating voice tells a story: The singer, guitarist, and Dilly Dally’s primary songwriter is always bursting past a calculable edge; she is an amplifier turned to 11. Like a noise musician pushing power electronics into the red, Monks is an emotionally blown-out singer, and in her tattered voice she cracks, soars, gnarls, growls, drawls, slurs, rasps. Pain radiates through her and into the band’s songs, like the glow of burning charcoal.Heaven is the quartet’s thrilling second album, and while Dilly Dally might still formally recall 1990s alt-rock à la Hole and the Smashing Pumpkins, their songs are noisier, more metallic, deconstructed. Monks’ raw rapture sets the comparisons at some remove. With her unwavering pop sense and keen way with a chorus, you can tell she is a woman who learned guitar through a Beatles songbook. Dilly Dally once covered Drake’s “Know Yourself” to delightfully grotesque effect, and as their fellow 6 dweller has posited: It’s not about who did it first. It’s about who did it right.Dilly Dally wrote Heaven amid a period of intra-band tumult, and even as the album breathes deeply, its best songs betray those struggles. Heaven riffs on themes of power and sex, of confidence and self-care. But self-care is not soft on Heaven; it’s shrill, life or death, a leaden riff. These complex songs exhibit the care as well as the bleak cause that necessitated it. The roiling early highlight “Doom” swings from hushed dream-pop singing to dread-laden, industrial metal; the lyrics spin ominous uncertainty into New Age affirmations. “Remember who you are/And where you’re gonna be/What’s inside you/Is sacred,” Monks sings, contorting the last word into a guttural growl. On “Sober Motel,” Dilly Dally capture the overwhelming, nearly transcendent clarity that sobriety can beget. “When I’m sober/My soul comes screechin’,” Monks hollers, riding along the final careening syllables as if they were the last roller coaster on Earth.“Sober Motel” feels of a piece with “Marijuana,” a song whose vividness tears you apart. As Monks sings sublimely of “angels” who “got ripped and torn apart inside of me,” heaven is clearly a joint: This is a woman’s impassioned love song to weed and its anxiety-quelling properties. “Couldn’t believe/What I see,” Monks sings on the ecstatic chorus, just before it crashes. “Couldn’t believe/Nothing but what’s inside.” As the song breaks down gloriously, “Marijuana” adopts a destabilizing feeling that is patently gorgeous, as if attuned to a deeper sensitivity of sound. Monks has said, “If the band died and went to heaven, this is the album we would make,” and “Marijuana” is indeed its most heavenly moment.Monks penned “Sober Motel” as a “celebration of sobriety,” she wrote in a statement, “in the midst of an industry that is anything but.” Her hope was that its lyrics would become a mantra of mindfulness for the group, whose members have struggled with alcohol on the road, and “create a sort of protective layer around the band” at every show. Much of Heaven feels restorative in that way. But with “Sober Motel” especially, Dilly Dally subtly chip back at the ways music is exploited under capitalism. Its greatest element, as ever, is Monks’ rare voice—jagged, on fire, intoxicating itself."
3NiL2JcFIncyshy4KOKA73,0.176,78.929,0.574,soul,-10.924,0.119,0.497,Cleo Sol,4.0,0.213,63,heaven,Soul Coffee,Go Baby,0.437,0.0,8.0,0.928,classic,8.1,"On their sixth record, a gloriously pretty collection that features guest vocals from Fleet Foxes' Robin Pecknold, the Walkmen have made a bewildered, giddy paean to their own happiness.","""I was the Duke of Earl, but it couldn't last/ I was the pony express, but I ran out of gas."" This is the first thing Hamilton Leithauser sighs on the Walkmen's new album, Heaven. It is a distinctly un-rock'n'roll sentiment. In fact, it sounds like the sort of thing your grandpa might say. Ten years ago, the Walkmen were a magnetic, messy young rock band, and they did all the things we expect young rock bands to do: swung in unexpectedly on friends, drunk-dialed exes, pleaded pathetically that things would get better with zero evidence that they would. But over the course of their last two albums, they began receding gracefully into sepia tone: Both You & Me and Lisbon felt like more breezy postcards from abroad than seething dispatches from here. Heaven, their gloriously pretty sixth studio record, marks the moment they shuffle off into that 4x6-sized sunset forever. The title they've chosen says it all: Look where they ended up! We all know that's not where rock bands go.Heaven, as Talking Heads famously defined it, ""is a place where nothing ever happens."" For most sentient people, that sounds like the definition of hell, which Byrne's lyrics admitted: ""It's hard to imagine how nothing at all/ Could be so exciting/ Could be so much fun."" Similarly, it might not thrill longtime Walkmen fans to picture the band as a bunch of rumpled, beaming dads slotting recording time in between play dates. But on Heaven, they've made a bewildered, giddy paean to their own happiness. Heaven feels infectiously drunk on its own good fortune and kicks out a barstool for you to drink alongside it.It helps that Hamilton Leithauser, with his oddly aristocratic presence, remains a magnetic frontman even when he's basically taking a song to make goo-goo noises at his one-year-old daughter (the lovely if borderline-saccharine ""Song for Leigh""). There was always something airily entitled in Leithauser's on-record persona; he was the rich kid who didn't have to do his homework, because he knew you'd do it if he asked. That this kid had feelings too was a fundamental dramatic premise of the Walkmen. To hear this former kid now ruminating on big-picture stuff, like the statistical improbability of lasting love (""Love Is Luck"") or the emptiness of perfection (""We Can't Be Beat"") is to hear the band's purview expand quietly. On ""Southern Heart"", he even plays a pleasantly tired cuckold, like the Leonard Cohen of ""Famous Blue Raincoat"": ""Tell me again how you loved all the men you were after,"" he mutters."
3NiL2JcFIncyshy4KOKA73,0.176,78.929,0.574,soul,-10.924,0.119,0.497,Cleo Sol,4.0,0.213,63,heaven,Soul Coffee,Go Baby,0.437,0.0,8.0,0.928,classic,8.1,"On their sixth record, a gloriously pretty collection that features guest vocals from Fleet Foxes' Robin Pecknold, the Walkmen have made a bewildered, giddy paean to their own happiness.","""I was the Duke of Earl, but it couldn't last/ I was the pony express, but I ran out of gas."" This is the first thing Hamilton Leithauser sighs on the Walkmen's new album, Heaven. It is a distinctly un-rock'n'roll sentiment. In fact, it sounds like the sort of thing your grandpa might say. Ten years ago, the Walkmen were a magnetic, messy young rock band, and they did all the things we expect young rock bands to do: swung in unexpectedly on friends, drunk-dialed exes, pleaded pathetically that things would get better with zero evidence that they would. But over the course of their last two albums, they began receding gracefully into sepia tone: Both You & Me and Lisbon felt like more breezy postcards from abroad than seething dispatches from here. Heaven, their gloriously pretty sixth studio record, marks the moment they shuffle off into that 4x6-sized sunset forever. The title they've chosen says it all: Look where they ended up! We all know that's not where rock bands go.Heaven, as Talking Heads famously defined it, ""is a place where nothing ever happens."" For most sentient people, that sounds like the definition of hell, which Byrne's lyrics admitted: ""It's hard to imagine how nothing at all/ Could be so exciting/ Could be so much fun."" Similarly, it might not thrill longtime Walkmen fans to picture the band as a bunch of rumpled, beaming dads slotting recording time in between play dates. But on Heaven, they've made a bewildered, giddy paean to their own happiness. Heaven feels infectiously drunk on its own good fortune and kicks out a barstool for you to drink alongside it.It helps that Hamilton Leithauser, with his oddly aristocratic presence, remains a magnetic frontman even when he's basically taking a song to make goo-goo noises at his one-year-old daughter (the lovely if borderline-saccharine ""Song for Leigh""). There was always something airily entitled in Leithauser's on-record persona; he was the rich kid who didn't have to do his homework, because he knew you'd do it if he asked. That this kid had feelings too was a fundamental dramatic premise of the Walkmen. To hear this former kid now ruminating on big-picture stuff, like the statistical improbability of lasting love (""Love Is Luck"") or the emptiness of perfection (""We Can't Be Beat"") is to hear the band's purview expand quietly. On ""Southern Heart"", he even plays a pleasantly tired cuckold, like the Leonard Cohen of ""Famous Blue Raincoat"": ""Tell me again how you loved all the men you were after,"" he mutters."
3NiL2JcFIncyshy4KOKA73,0.176,78.929,0.574,soul,-10.924,0.119,0.497,Cleo Sol,4.0,0.213,63,heaven,Soul Coffee,Go Baby,0.437,0.0,8.0,0.928,classic,4.2,Brooklyn electro-pop band's second full-length is even bubblier and more straight-laced than its predecessor.,"Well, this is weird. It was always a bit uncanny that Mobius Band were on Ghostly International, home of the glimmering D.C. maestro Outputmessage and a dozen or so other electronic mavens. But the group's second full-length album, Heaven, which Ghostly has co-released with Misra, affirms what an odd match-up this is. The title track of 2005's debut, The Loving Sounds of Static, was more up to speed with the current configuration of this trio; its chugging guitars, steady bass tap, and slightly airy, elongated vocals that suggested the French Kicks, poor victims of an artish rock scene hovering around New York City back in 2003-ish. But this second release is even bubblier and more straight-laced than its forebear, or anything the French Kicks have ever done.The only reason the opener ""Hallie"" sounds interesting is because its engaging little synth twinkles are predictable; this grates after a handful of listens. And then you have Ben Sterling and Noam Schatz tossing in some powerpuff drums and a plagiarized Modest Mouse lick, making for a song that meanders too much, yet not at all. A slice of a pleasant moment is spliced too quickly to be memorable; listen to the song a few times and it will get memorably boring.It's reasonable to call this album a sequel to Wincing the Night Away; it is as playful, as wintry, as powder-caked, and minutely epic as the Shins' third effort-- and would also fit right in with it rhythmically, melodically, and I suppose philosophically. ""A Hint of Blood"" has a rust-tinged, backlit guitar dancing stupidly around a major scale; when I say stupidly I mean to say it's trying to be inventive but isn't. Similarly, ""Leave the Keys in the Door"" does a thing that's typical on this album, halting and grinding forth the rhythm. The problem is that the tonal contrasts-- ragged and rough; sleek and dripping-- are cool in theory, but the melodies and ideas being fronted aren't strong enough to sustain them. Lyrically, there are too many similes, emaciated metaphors, and boring choruses like, ""I don't need no/ Friends like these, no"" (""Friends Like These). Elsewhere, they create a domestic scenario around a ""paint"" metaphor and decorate the Tom Petty-like chorus with whining, trumpet-like digital synth washes.On ""Under Sand"", slippery croons seesaw in fifths around the same exact drum rhythm as practically every other song on the album, and the only pretty moment is the brief, glorious vocal soar by Peter Sax in the final moments of the chorus. But it dies down far too quickly. Back to the boring fifth seesaw-- ooh, a key change!-- and déjà vu drums. Cool cover art, though."
0ehGcL48kQnjyvhe8P49pq,0.44,98.615,0.236,soul,-9.163,0.249,0.38,"Pale Jay, Ironsides",3.0,0.0299,59,in limbo,Soul Coffee,In Limbo,0.573,1.0,8.0,0.767,classic,6.2,"Formed by Kristina Lieberson, keyboardist for Here We Go Magic, TEEN make cloudy, lo-fi indie that wouldn't sound out of character being banged out in a suburban basement.","Despite a moniker that suggests kinship with the last decade of bands drawn to ideas of  carefree adolescence, TEEN has no actual young folks and doesn't dwell on the emotions and worries of high-schoolers. Formed by Kristina Lieberson, known best as the keyboardist for Here We Go Magic, TEEN make cloudy, lo-fi indie that wouldn't sound out of character being banged out in a suburban basement after homeroom. Lyrically, however, In Limbo deals with adult-style issues, which is the rub. While you get the sense that Lieberson herself is more than willing to provide a window into her thought process, the music suggests she isn't ready to make big decisions. Whereas a 14-year old snaps to decisions and sorts out the details later (if at all), TEEN too often hedge and equivocate, getting lost in their own thoughts.You could say that In Limbo has a firm grip on vibe but a very loose sense of form. ""Better"" opens the album strongly, driven by a sharp vocal, pungent synth lines, and Moe Tucker-inspired drum primitivism, while Lieberson plainly but forcefully asserts, ""I do it better than anybody else."" Her post-punk punch is tougher than the song, but not by much. ""Better"" peaks around the three-minute mark-- the handclaps added to the chorus are a nice touch-- but then it continues on for two minutes more, neither changing nor adding anything new, a band content to play for itself.With Here We Go Magic, this might have worked. Lieberson was an important cog in a strong machine there, and the whole band was precisely equivalent to the sum of its parts. Particularly in a live setting, they could stretch out and morph a simple rhythmic idea for what felt like an eternity, with each player's parts as fascinating to focus on as the clockwork sound of the entire band. With TEEN, this is not the case. The songs are dense and trebly, swirling and mutating but rarely growing, and too often staying way past their welcome. There are plenty of worthwhile ideas, but a seasoned producer could strategically shave 20 minutes off the album while losing little.Without this sort of quality control, Lieberson's ideas get lost. In Limbo would definitely benefit from a few more songs with the animated romantic ache of ""Come Back"", and minus album-closer ""Fire"" (my first thought upon hearing the song's opening seconds was of the band glumly receiving the ""millionth customer"" prize for appropriating Hal Blaine's ""Be My Baby"" drums). The second half of the record, marked by the lingering dirges ""Unable"" and ""Roses and Wine"", falls into a slumber. While ""Roses"" drags on for six-and-a-half minutes with nothing much to report, ""Unable"" is the best example of the album's need for some fresh ideas in the studio. The lyrics detail the emotional weight of the album's title, narrating the mundane predictability of person-to-person interactions and the seeming impossibility of breaking free of this rut. Humming along at a numbing pace, the song does no justice to such an interesting perception, though. TEEN have promise, and should make better albums than In Limbo, once the band gains the strength of Lieberson's convictions. With material like this, it's best to strive toward investigating and captivating rather than simply brooding."
0ehGcL48kQnjyvhe8P49pq,0.44,98.615,0.236,soul,-9.163,0.249,0.38,"Pale Jay, Ironsides",3.0,0.0299,59,in limbo,Soul Coffee,In Limbo,0.573,1.0,8.0,0.767,classic,6.2,"Formed by Kristina Lieberson, keyboardist for Here We Go Magic, TEEN make cloudy, lo-fi indie that wouldn't sound out of character being banged out in a suburban basement.","Despite a moniker that suggests kinship with the last decade of bands drawn to ideas of  carefree adolescence, TEEN has no actual young folks and doesn't dwell on the emotions and worries of high-schoolers. Formed by Kristina Lieberson, known best as the keyboardist for Here We Go Magic, TEEN make cloudy, lo-fi indie that wouldn't sound out of character being banged out in a suburban basement after homeroom. Lyrically, however, In Limbo deals with adult-style issues, which is the rub. While you get the sense that Lieberson herself is more than willing to provide a window into her thought process, the music suggests she isn't ready to make big decisions. Whereas a 14-year old snaps to decisions and sorts out the details later (if at all), TEEN too often hedge and equivocate, getting lost in their own thoughts.You could say that In Limbo has a firm grip on vibe but a very loose sense of form. ""Better"" opens the album strongly, driven by a sharp vocal, pungent synth lines, and Moe Tucker-inspired drum primitivism, while Lieberson plainly but forcefully asserts, ""I do it better than anybody else."" Her post-punk punch is tougher than the song, but not by much. ""Better"" peaks around the three-minute mark-- the handclaps added to the chorus are a nice touch-- but then it continues on for two minutes more, neither changing nor adding anything new, a band content to play for itself.With Here We Go Magic, this might have worked. Lieberson was an important cog in a strong machine there, and the whole band was precisely equivalent to the sum of its parts. Particularly in a live setting, they could stretch out and morph a simple rhythmic idea for what felt like an eternity, with each player's parts as fascinating to focus on as the clockwork sound of the entire band. With TEEN, this is not the case. The songs are dense and trebly, swirling and mutating but rarely growing, and too often staying way past their welcome. There are plenty of worthwhile ideas, but a seasoned producer could strategically shave 20 minutes off the album while losing little.Without this sort of quality control, Lieberson's ideas get lost. In Limbo would definitely benefit from a few more songs with the animated romantic ache of ""Come Back"", and minus album-closer ""Fire"" (my first thought upon hearing the song's opening seconds was of the band glumly receiving the ""millionth customer"" prize for appropriating Hal Blaine's ""Be My Baby"" drums). The second half of the record, marked by the lingering dirges ""Unable"" and ""Roses and Wine"", falls into a slumber. While ""Roses"" drags on for six-and-a-half minutes with nothing much to report, ""Unable"" is the best example of the album's need for some fresh ideas in the studio. The lyrics detail the emotional weight of the album's title, narrating the mundane predictability of person-to-person interactions and the seeming impossibility of breaking free of this rut. Humming along at a numbing pace, the song does no justice to such an interesting perception, though. TEEN have promise, and should make better albums than In Limbo, once the band gains the strength of Lieberson's convictions. With material like this, it's best to strive toward investigating and captivating rather than simply brooding."
